怪物名称,MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero
锤子,ManectricHammer,ManectricHammer,0,0,50,0,1500,1800,10,0,8100,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricHammer,12,12,14,14,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
俱乐部,ManectricClub,ManectricClub,0,0,50,0,1500,1800,10,0,8100,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricClub,12,12,14,14,20,50,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
爪子,ManectricClaw,ManectricClaw,0,0,50,0,1500,1000,10,0,8500,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricClaw,10,10,15,15,18,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杖,ManectricStaff,ManectricStaff,0,0,50,0,1500,1000,10,0,8500,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\,12,12,16,16,19,56,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奴隶,ManectricSlave,ManectricSlave,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricSlave,10,10,15,15,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔1,Demon1,DarkGhost,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\Demon1,12,12,16,16,18,56,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔2,Demon2,ChaosGhost,0,0,50,0,1800,1500,10,0,7800,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\Demon2,10,10,16,16,18,55,0,0,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之城,ManectricBlest,ManectricBlest,0,0,50,0,1800,1500,10,0,9300,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricBlest,12,12,16,16,25,65,0,0,0,0,18,17,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之王,ManectricKing,ManectricKing,0,0,60,0,1500,2000,14,0,20000,TRUE,TRUE,FALSE,FALSE,Unused\IceHell\ManectricKing,50,50,70,70,60,162,0,0,0,0,18,17,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻之门,FrozenDoor,Blank2,0,0,50,0,1000,2000,10,0,20000,TRUE,TRUE,FALSE,FALSE,,20,20,30,30,20,50,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰雪之门,IcePilar,IcePillar,0,0,50,0,1000,5000,10,0,20000,TRUE,TRUE,FALSE,FALSE,,20,20,30,30,20,55,0,0,0,0,18,17,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恐怖的利基尔,GhastlyLeecher,GhastlyLeecher,0,0,90,0,1000,1200,10,0,10500,TRUE,TRUE,FALSE,FALSE,,16,16,16,16,24,40,0,0,0,0,10,10,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
变异的蚯蚓,MutatedManworm,MutatedManworm,0,0,90,0,1000,1000,10,0,10500,TRUE,TRUE,FALSE,FALSE,,18,18,18,18,28,55,0,0,0,0,15,15,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
疯狂蠕虫,CrazyManworm,CrazyManworm,0,0,90,0,1000,1000,10,0,11000,TRUE,TRUE,FALSE,FALSE,,19,19,19,19,36,60,0,0,0,0,10,10,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青色的哈斯特（CyananoGhast,CyanoGhast,CyanoGhast,0,0,90,0,950,1100,10,0,11000,TRUE,TRUE,TRUE,FALSE,,18,18,18,18,26,45,0,0,0,0,10,10,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梦之旅者（DreamDevourer,DreamDevourer,DreamDevourer,0,0,100,0,500,800,14,0,13550,TRUE,TRUE,TRUE,FALSE,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗破坏者,DarkDevourer,DarkDevourer,0,0,100,0,500,800,14,0,14250,TRUE,TRUE,TRUE,FALSE,,28,28,31,31,105,127,0,0,0,0,15,15,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱杀手,HellSlasher,HellSlasher,0,0,60,0,1000,1800,10,0,10500,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellSlasher,13,13,17,17,11,28,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱海盗,HellPirate,HellPirate,0,0,60,0,1000,1800,10,0,11000,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellPirate,14,14,17,17,11,27,0,0,0,0,18,17,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之眼（HellCannibal,HellCannibal,HellCannibal,0,0,60,0,1000,1800,10,0,11000,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellCannibal,14,14,20,20,11,27,0,0,0,0,18,17,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之眼（HellBolt,HellBolt,HellBolt,0,0,60,0,2500,1000,10,0,10500,TRUE,TRUE,TRUE,FALSE,WasteLand\HellCavern\HellBolt,13,13,17,17,11,28,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巫师,WitchDoctor,WitchDoctor,0,0,60,0,2500,1000,10,0,11000,TRUE,TRUE,FALSE,FALSE,WasteLand\HellCavern\WitchDoctor,14,14,17,17,11,27,0,0,0,0,18,17,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
洞穴女巫,CaveWitch,WitchDoctor,0,0,60,0,2000,1800,14,0,31500,TRUE,TRUE,FALSE,FALSE,WasteLand\HellCavern\CaveWitch,40,40,63,63,73,120,0,0,0,0,18,17,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
地狱守护者,HellKeeper,HellKeeper,79,0,60,0,200,1800,14,0,25000,TRUE,TRUE,FALSE,FALSE,WasteLand\HellCavern\HellKeeper,20,20,32,32,42,60,0,0,0,0,18,17,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
墓碑人（MubZombie,MubZombie,MudZombie,0,0,60,0,1700,1200,7,0,5200,TRUE,TRUE,FALSE,FALSE,Unused\DeadForest\MubZombie,18,18,33,33,25,60,0,0,0,0,21,19,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰冻僵尸,FrozenZombie,FrozenZombie,0,0,60,0,1650,1150,7,0,5400,TRUE,TRUE,FALSE,FALSE,,20,20,34,34,20,50,0,0,0,0,22,20,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
恶魔之狼,DemonWolf,DemonWolf,0,0,60,0,1300,1300,7,0,4600,TRUE,TRUE,FALSE,FALSE,,23,23,38,38,10,65,0,0,0,0,20,22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不死狼,UndeadWolf,UndeadWolf,0,0,60,0,1570,1600,7,0,5000,TRUE,TRUE,TRUE,FALSE,,15,15,36,36,25,58,30,0,0,0,19,19,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白色猛犸象,WhiteMammoth,WhiteMammoth,0,0,60,0,1450,1500,7,0,6450,TRUE,TRUE,FALSE,FALSE,,25,25,32,32,15,40,0,0,0,0,21,21,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑暗巨兽,DarkBeast,DarkBeast,0,0,60,0,1500,1350,7,0,6000,TRUE,TRUE,FALSE,FALSE,,18,18,29,29,19,45,0,0,0,0,19,17,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
轻型野兽,LightBeast,LightBeast,0,0,60,0,1700,1200,7,0,6100,TRUE,TRUE,FALSE,FALSE,,20,20,30,30,16,43,0,0,0,0,19,20,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
血盆大口,BloodBaboon,BloodBaboon,0,0,60,0,1450,1300,7,0,5200,TRUE,TRUE,FALSE,FALSE,,17,17,28,28,30,40,0,0,0,0,24,23,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
坚硬的犀牛,HardenRhino,HardenRhino,0,0,60,0,1100,1100,7,0,6400,TRUE,TRUE,FALSE,FALSE,,25,25,33,33,10,40,0,0,0,0,20,22,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
死亡爬行者,DeathCrawler,DeathCrawler,0,0,60,0,1200,800,7,0,5100,TRUE,TRUE,TRUE,FALSE,,7,7,18,18,15,30,0,0,0,0,20,18,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
燃烧的僵尸,BurningZombie,BurningZombie,0,0,60,0,1500,1200,7,0,5200,TRUE,TRUE,TRUE,FALSE,Unused\DeadForest\BurningZombie,24,24,30,30,25,60,0,0,0,0,20,17,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
戒备者,AncBringer,AncientBringer,0,0,100,0,2500,1000,7,0,36000,FALSE,TRUE,FALSE,FALSE,Unused\AntCave\AncBringer,35,35,70,70,40,140,0,0,0,0,25,23,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
兽王,BeastKing,AncientBringer,0,0,100,0,2500,1000,7,0,40000,FALSE,TRUE,FALSE,FALSE,,35,35,70,70,50,150,0,0,0,0,25,25,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
九头蛇,Hydra,WaterDragon,181,0,0,0,1800,1500,7,0,9000,TRUE,TRUE,FALSE,FALSE,,10,15,10,10,22,50,22,50,0,0,16,14,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小德雷克,SmallDrake,BlackTortoise,182,0,0,0,1800,1500,7,0,9500,TRUE,TRUE,FALSE,FALSE,,15,15,8,8,30,50,0,0,0,0,16,14,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
尾兽,Manticore,Manticore,0,0,0,0,1800,1500,7,0,9400,TRUE,TRUE,FALSE,FALSE,,8,8,14,14,25,45,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骑士,KeelWarrior,DragonWarrior,0,0,0,0,1800,1500,7,0,9500,TRUE,TRUE,FALSE,FALSE,,10,10,15,15,25,60,0,0,0,0,16,14,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
基尔弓箭手,KeelArcher,DragonArcher,0,0,0,0,1800,1500,7,0,9700,TRUE,TRUE,FALSE,FALSE,,8,8,15,15,15,55,0,10,0,0,16,14,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沙尘暴,SandStorm,ArcherGuard3,0,0,0,0,1800,1500,7,0,9100,TRUE,TRUE,FALSE,FALSE,,10,10,15,15,20,55,0,0,0,0,16,14,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
拉米亚,Lamia,Kirin,186,0,0,0,1800,1500,7,0,49000,TRUE,TRUE,FALSE,FALSE,,25,25,15,15,55,125,0,0,0,0,16,14,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奴隶2,Slave2,ZumaGuardian,15,0,50,0,1800,1500,7,0,14500,TRUE,TRUE,FALSE,FALSE,,10,10,15,15,20,55,0,0,0,0,16,14,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
精美的灵魂,FineSoul,ManTree,174,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
熊,Bear,Bear,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龟甲草,TurtleGrass,Turtlegrass,173,0,40,0,1700,900,7,0,3000,TRUE,TRUE,FALSE,TRUE,,25,35,25,35,40,65,0,0,0,0,15,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
豹子,Leopard,Leopard,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小兵战士,Minion_Warrior,Hen,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仆人_术士,Minion_Warlock,Hen,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仆人_牧师,Minion_Priest,Hen,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
仆人-红人,Minion_Rouge,Hen,0,0,0,0,2500,1800,7,0,0,TRUE,TRUE,FALSE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酋长战士,Chieftain_Warrior,ManectricHammer,0,0,65,0,1200,1800,10,0,18500,TRUE,TRUE,FALSE,TRUE,,25,35,25,35,45,70,0,0,0,0,25,24,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酋长_术士,Chieftain_Warlock,ManectricClub,0,0,65,0,1300,1800,10,0,18500,TRUE,TRUE,TRUE,TRUE,,25,35,25,35,45,75,0,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酋长_牧师,Chieftain_Priest,ManectricClaw,86,0,65,0,1100,1000,10,0,19500,TRUE,TRUE,TRUE,FALSE,,25,35,25,45,45,75,40,70,0,0,25,24,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
酋长_鲁格,Chieftain_Rouge,ManectricStaff,44,0,65,0,1300,1000,10,0,18500,TRUE,TRUE,FALSE,TRUE,,25,35,25,35,45,75,0,0,0,0,25,24,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手首领,Chieftain_Archer,ManectricSlave,0,0,65,0,1200,1500,10,0,18500,TRUE,TRUE,TRUE,FALSE,,25,35,25,35,50,72,0,0,0,0,25,24,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龙阳大师,Master_DragonYang,ManectricKing,88,0,99,0,1200,1200,14,10,35000,FALSE,TRUE,FALSE,FALSE,,200,350,200,320,200,340,100,240,100,240,65,35,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罐子1,Jar1,Jar1,119,0,60,25,2500,0,7,0,7000,FALSE,TRUE,FALSE,FALSE,,18,19,18,19,21,50,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2号,Jar2,Jar2,120,0,60,25,2500,0,7,0,7000,FALSE,TRUE,FALSE,FALSE,,18,19,18,19,21,50,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
战斗猫,FightingCat,FightingCat,0,0,60,0,1200,1400,7,0,13500,TRUE,TRUE,FALSE,FALSE,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
火猫,FireCat,FireCat,44,0,60,0,1200,1400,7,0,14500,TRUE,TRUE,FALSE,FALSE,,22,29,21,29,45,65,0,0,0,0,23,22,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
猫咪小妹,CatWidow,CatWidow,112,0,60,0,1400,1200,7,0,13500,TRUE,TRUE,FALSE,FALSE,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
污点锤子猫,StainHammerCat,StainHammerCat,0,0,60,0,1400,1200,7,0,15500,TRUE,TRUE,FALSE,FALSE,,20,31,24,29,48,64,0,0,0,0,23,22,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黑锤子猫,BlackHammerCat,BlackHammerCat,116,0,60,0,1400,1200,7,0,16000,TRUE,TRUE,FALSE,FALSE,,28,33,23,28,42,62,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
流浪猫,StrayCat,StrayCat,117,0,60,0,1200,1200,7,0,14000,TRUE,TRUE,FALSE,FALSE,,25,30,15,30,30,65,0,0,0,0,23,22,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
猫沙曼,CatShaman,CatShaman,118,0,60,0,1200,1200,7,0,13500,TRUE,TRUE,FALSE,FALSE,,20,26,19,25,42,60,0,0,0,0,23,22,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苗圃一般,SeedingsGeneral,SeedingsGeneral,121,0,100,20,1600,1000,9,5,35000,FALSE,TRUE,FALSE,FALSE,,90,112,80,110,120,180,80,160,80,160,25,22,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
不安分的罐子,RestlessJar,RestlessJar,122,0,60,30,2000,0,7,0,8000,FALSE,TRUE,FALSE,FALSE,,18,19,18,19,22,51,0,0,0,0,16,16,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
喵喵将军,GeneralMeowMeow,GeneralMeowMeow,123,0,80,25,1200,1200,14,5,50000,FALSE,TRUE,FALSE,FALSE,,110,150,90,135,150,180,100,140,0,0,28,23,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
